track.uri,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,time_signature,club_compatible
7wcMDBp3SwDFqA2ypsZOql,0.854,0.759,189227.0,0.187,6.76e-05,0.086,-13.213,0.0286,88.628,0.533,5.0,4.0,no
6wbvuaX310tEGa5YnDfvrZ,0.916,0.302,185333.0,0.0993,6.2e-06,0.126,-16.055,0.0335,84.216,0.163,0.0,3.0,no
7fDF3w1iHHTIGLoiicT0YI,0.92,0.704,204507.0,0.186,0.165,0.112,-16.372,0.0318,117.408,0.343,0.0,1.0,no
4cQsLnEyRdXUMeyKd64L1P,0.915,0.608,155800.0,0.136,3.01e-05,0.0955,-10.96,0.0391,83.768,0.39,10.0,3.0,no
0EZhN101tNagamUzsKATwO,0.927,0.563,185840.0,0.0778,0.000349,0.131,-15.976,0.0304,92.829,0.153,7.0,4.0,no
2FJKQdIBrHf89QIrPuSmoo,0.978,0.484,231240.0,0.0416,0.000921,0.106,-16.867,0.0384,110.427,0.0557,10.0,4.0,no
7ceSE8oIDnbxNxqz96zOrN,0.592,0.45,197520.0,0.328,0.0303,0.122,-11.505,0.0256,102.906,0.294,5.0,4.0,no
2aB2FlRLWGzB7OVkZSkO1I,0.906,0.548,251547.0,0.203,0.0788,0.0711,-14.133,0.0286,107.794,0.188,10.0,4.0,no
42oRnhujIPH0uFu0vMTk4a,0.803,0.536,240827.0,0.442,0.0292,0.0751,-12.309,0.0658,82.343,0.639,5.0,4.0,no
4yaoi2yin0n9WHaGFPcszQ,0.788,0.356,207000.0,0.214,0.427,0.132,-14.146,0.0479,100.416,0.137,0.0,3.0,no
1GCYbTsxaEZDpkLyEi4eEy,0.876,0.355,212707.0,0.0947,7.67e-05,0.0941,-15.899,0.0418,174.615,0.163,11.0,3.0,no
6tGYLJ9CeJNXK1VG2zUXcn,0.748,0.484,247760.0,0.42,0.0202,0.121,-13.136,0.0318,148.95,0.62,2.0,4.0,no
08D7UtYnMsUfhXetHntw6C,0.805,0.503,178507.0,0.108,0.000679,0.108,-17.012,0.0348,101.209,0.139,11.0,4.0,no
6u9se77X6undCFRV4Zy013,0.879,0.483,188680.0,0.175,0.000112,0.103,-13.091,0.0292,88.634,0.182,7.0,4.0,no
5WYknefatAUM4DlE491TEo,0.914,0.554,170933.0,0.139,0.00672,0.103,-15.437,0.0425,72.701,0.208,11.0,4.0,no
3VaAlw3WsBDAjvHbqR3wUY,0.837,0.495,257773.0,0.158,0.011,0.144,-14.401,0.0372,83.635,0.276,10.0,4.0,no
3ErDX5XACrU3Hqeeb8qD0n,0.968,0.567,183400.0,0.115,8.83e-05,0.209,-14.13,0.0347,92.199,0.454,3.0,4.0,no
1MA7Ass8dizQznjVuoIWSd,0.953,0.744,213253.0,0.259,0.0841,0.105,-11.915,0.0362,138.414,0.361,1.0,4.0,no
6WwcO0vk75oNCWkIBMwT88,0.932,0.571,220693.0,0.0698,0.000453,0.107,-17.518,0.0335,106.323,0.218,0.0,3.0,no
7f5zk7bC3XL5AuGvrg6rsp,0.851,0.745,186251.0,0.219,1.8e-05,0.0678,-11.216,0.0276,88.609,0.635,5.0,4.0,no
3B26XqOpSrxKSPKWJCVlwF,0.955,0.592,145414.0,0.193,0.00508,0.117,-13.876,0.0334,127.381,0.383,7.0,4.0,no
0SFOcirk3YrnSkOLJSvuoL,0.866,0.521,218600.0,0.124,0.00112,0.0801,-13.027,0.0432,170.933,0.377,2.0,3.0,no
0FIIuw3pPwX9lKqbr5hFTt,0.809,0.691,177373.0,0.322,4.4e-05,0.104,-9.852,0.0313,109.399,0.374,5.0,4.0,no
6gDn1xehzzHIesITggoHg3,0.902,0.436,198227.0,0.141,2.81e-06,0.126,-13.271,0.0308,76.64,0.146,0.0,3.0,no
613t019dbKPnHK3uAGZR9n,0.892,0.593,236840.0,0.27,0.00198,0.0976,-12.142,0.0274,74.652,0.479,0.0,4.0,no
3KSCvBm0QwAz6USAoqMSm1,0.864,0.429,154800.0,0.18,4.4e-06,0.104,-10.694,0.0551,170.645,0.485,10.0,3.0,no
1gtqmbm7M0lGeaOetAig9H,0.903,0.658,186093.0,0.158,2.42e-05,0.298,-13.699,0.0284,90.329,0.322,0.0,4.0,no
7jJaBUEfSll7rQ1RfyfK74,0.784,0.675,253333.0,0.266,0.000659,0.132,-11.966,0.0261,98.802,0.434,5.0,4.0,no
03W66F1ycqwBdiRq5eD08a,0.833,0.546,162040.0,0.0626,3.39e-06,0.088,-15.877,0.0433,79.763,0.39,9.0,4.0,no
1xdZmbAlScR33FlmICpmwd,0.8,0.661,185769.0,0.189,0.000112,0.094,-10.23,0.0282,132.243,0.378,1.0,4.0,no
0e1fF4ldDYPYTj32wIC38p,0.81,0.58,251828.0,0.351,0.000476,0.0676,-11.587,0.0305,150.456,0.355,2.0,4.0,no
54xvHICIVcnvlJIXypxLTq,0.914,0.331,165137.0,0.138,0.00665,0.101,-16.629,0.0345,85.465,0.164,1.0,3.0,no
6fXQmBEW4W16OF2PyAXNEJ,0.978,0.379,187769.0,0.0462,0.000931,0.0912,-14.719,0.0445,80.641,0.147,0.0,3.0,no
1tzyzmANBsFSMZFxtcYZjG,0.719,0.522,69827.0,0.727,0.0,0.965,-12.183,0.789,85.162,0.333,0.0,3.0,no
2M0IkJT0B5muUXYUt9KqhC,0.353,0.436,150973.0,0.884,0.0,0.494,-7.085,0.0655,150.086,0.961,2.0,4.0,no
7Dm2za1zvt5VgiSYPv05zQ,0.4,0.442,166093.0,0.632,0.0,0.223,-7.644,0.0408,116.698,0.796,0.0,4.0,no
27OeduAnIBDoZan6pTTMcR,0.315,0.445,161467.0,0.898,0.0,0.765,-6.625,0.0656,94.155,0.635,0.0,4.0,no
5L7eP1zgoTXG4eceutuWvv,0.254,0.475,213627.0,0.813,0.0,0.384,-8.216,0.112,135.438,0.562,9.0,4.0,no
3OL0tj5q2pyYnJ1RuLOYI7,0.271,0.603,251800.0,0.623,3.15e-06,0.963,-8.359,0.0479,106.188,0.748,10.0,4.0,no
2GOgtrYFwC5qN3CmeJBZ4D,0.161,0.383,294360.0,0.901,0.0,0.652,-8.164,0.119,155.834,0.47,9.0,4.0,no
35OfkXnuOmKJU0KDTItYnn,0.199,0.402,421880.0,0.728,0.0,0.358,-6.459,0.102,130.152,0.374,0.0,4.0,no
10XENzMP6FCDMGH4DiNe5V,0.555,0.427,54080.0,0.776,0.0,0.917,-10.578,0.547,130.024,0.117,5.0,4.0,no
24RInuoI0xa5JoaQD8UN7o,0.307,0.557,189600.0,0.908,0.0,0.95,-5.432,0.074,125.536,0.883,2.0,4.0,no
5SIkrqmE5DYk6EmGUH9XU7,0.203,0.568,232453.0,0.931,0.0,0.748,-7.498,0.0551,138.751,0.775,2.0,4.0,no
1UFPTyqdi2HP4sTZHLBoZ8,0.252,0.365,221480.0,0.319,3.52e-06,0.531,-8.399,0.034,141.37,0.0742,9.0,3.0,no
31rHVSjNLDH1QzciufsCGD,0.195,0.564,162893.0,0.514,0.0,0.374,-6.143,0.0279,112.122,0.773,0.0,4.0,no
1pnGHjww79tsps3ICmGmib,0.265,0.286,178013.0,0.902,1.24e-05,0.904,-4.811,0.0957,177.755,0.69,0.0,3.0,no
0nmlAKdK6GTJ9us1XNSV73,0.251,0.476,200893.0,0.923,0.0,0.632,-5.656,0.155,160.582,0.619,9.0,4.0,no
4PTBuH8bOKzDjFy67Rj3zE,0.35,0.558,272973.0,0.72,0.0,0.859,-6.891,0.104,110.236,0.639,10.0,4.0,no
2DnAELhoDFPFCQ1hJSJcOE,0.442,0.293,206307.0,0.351,0.0,0.925,-11.133,0.0569,70.155,0.373,10.0,3.0,no
2LoduAimEiIRt9gd0wag1k,0.0992,0.308,212787.0,0.908,1.7e-05,0.939,-6.128,0.0733,162.596,0.428,9.0,4.0,no
0N1omPMTKLOhv1np0Bt49c,0.329,0.366,376280.0,0.686,0.0,0.886,-7.136,0.0659,117.397,0.221,9.0,4.0,no
5kDMkphwMFCiRn0MVyykjQ,0.817,0.42,154293.0,0.288,0.0,0.306,-12.597,0.0312,177.1,0.699,10.0,3.0,no
3SGE62l9xsh6yD0iWiXBSz,0.67,0.646,159720.0,0.336,0.0,0.338,-10.902,0.0278,85.479,0.818,5.0,3.0,no
6L00Ajk75mW8nkTPQxvYhY,0.367,0.789,155813.0,0.647,0.0,0.309,-8.645,0.0355,115.205,0.954,7.0,4.0,no
2MYKIpCASuzpV3XcDD43Tc,0.733,0.453,146747.0,0.276,0.000228,0.126,-11.535,0.0393,163.353,0.597,10.0,3.0,no
1hpH3vc9Ggl1WCQVj1EaIU,0.227,0.73,158307.0,0.454,0.00426,0.221,-8.819,0.042,113.963,0.862,0.0,4.0,no
4mbEi0Q3dkNMAgFmdiokNx,0.837,0.466,167907.0,0.236,4.59e-06,0.145,-14.396,0.0433,176.226,0.587,10.0,3.0,no
5OoVhi5XHmiaxYcfCwVWPJ,0.418,0.707,176360.0,0.457,0.00304,0.141,-9.317,0.0411,71.275,0.712,0.0,4.0,no
0FolbhlMsKcBxZWBF0UlGc,0.289,0.777,192667.0,0.409,0.00162,0.0677,-11.066,0.041,105.685,0.663,3.0,4.0,no
3wYeAfoKal15ff84c4BGf1,0.617,0.445,159507.0,0.353,0.000382,0.0658,-10.974,0.0452,160.683,0.822,10.0,3.0,no
1PEp3Cr6LDPcj8WDOyhZk6,0.757,0.473,144373.0,0.421,0.0,0.145,-10.234,0.0558,161.564,0.682,3.0,3.0,no
5DUeXX8fVH4kfs9NMgACPG,0.133,0.812,164867.0,0.568,0.000286,0.084,-10.6,0.0856,123.736,0.921,0.0,4.0,no
5Io3weZGSsgLhOp3g2UcIr,0.835,0.6,175627.0,0.106,4.36e-05,0.11,-17.16,0.0409,123.459,0.111,7.0,3.0,no
4rhAG7dHmcMVYrHTtQFVj7,0.435,0.811,126733.0,0.383,0.00671,0.344,-13.272,0.0539,119.275,0.948,0.0,4.0,no
2kjIrEm75NMvwZ5Ta2KxUO,0.724,0.5,176880.0,0.247,0.000374,0.0781,-13.41,0.0341,150.144,0.153,9.0,3.0,no
0qBopsz2KCMHD6sNenoBlh,0.174,0.754,149307.0,0.644,0.00164,0.0418,-9.131,0.0512,134.774,0.823,2.0,4.0,no
3EhGpCHyuePNtXD1J966gl,0.546,0.659,156187.0,0.309,0.000557,0.133,-12.308,0.0287,75.076,0.68,9.0,4.0,no
1UXDdNLuwA5iUcjcg7iVPU,0.661,0.426,255533.0,0.299,1.33e-05,0.375,-11.322,0.0492,89.384,0.325,5.0,3.0,no
0SEzO6KHtpP4JnJKpACW4n,0.517,0.782,179266.0,0.398,0.00698,0.0539,-11.258,0.0471,97.465,0.932,0.0,4.0,no
2gTUf1jsRDhbCo0KY6SQmq,0.323,0.576,161667.0,0.555,0.000191,0.107,-9.634,0.0774,164.797,0.863,5.0,4.0,no
2rduCHKfDxpxiO6ETlOLky,0.204,0.707,131427.0,0.732,3.95e-05,0.0357,-8.44,0.0433,117.063,0.963,2.0,4.0,no
3MYILcSs5aBF0ZVbMw99x8,0.777,0.495,172200.0,0.204,0.0,0.119,-14.328,0.0323,143.628,0.494,0.0,3.0,no
38eSKQg1E3ZKQOuKxQjpys,0.633,0.773,164653.0,0.729,0.0158,0.0959,-7.934,0.115,146.533,0.868,4.0,4.0,no
08ljSZppPiFllmOofdKi7W,0.552,0.83,159627.0,0.886,0.0364,0.361,-6.663,0.0338,126.698,0.982,2.0,4.0,no
0oc03PWK7CO10td3GBk0Ap,0.892,0.459,210733.0,0.24,0.00108,0.431,-13.762,0.0318,133.845,0.351,0.0,3.0,no
5rLHp5xLWbpHgHvrwG7mRi,0.394,0.585,227960.0,0.228,0.0,0.358,-12.819,0.0399,110.271,0.472,4.0,3.0,no
3BTLAUYdGiKZWaCDxZSMnc,0.242,0.489,240040.0,0.274,0.0,0.149,-13.596,0.0398,134.85,0.297,0.0,3.0,no
1SNKHfmIgRBfuQGafPjgqn,0.192,0.814,179587.0,0.539,1.09e-05,0.065,-10.184,0.0443,107.892,0.949,6.0,4.0,no
18bGz568kCZ5RVW1s6g0Z7,0.847,0.688,191053.0,0.224,6.56e-05,0.3,-13.569,0.0466,123.459,0.521,9.0,3.0,no
4rNrZU1VtsN4qds6dE7oa3,0.314,0.806,168867.0,0.529,0.000798,0.0369,-9.323,0.0465,116.06,0.846,2.0,4.0,no
23pfVwhKRDs0nizAjjBkEj,0.468,0.75,166093.0,0.364,0.00418,0.186,-11.987,0.0308,97.974,0.881,10.0,4.0,no
2gFVaU9YltqI8uSMrbZi5e,0.0838,0.706,174413.0,0.354,0.414,0.234,-10.734,0.0326,96.663,0.606,5.0,4.0,no
6j8LYhwJyDPJBDtnGKPrD6,0.182,0.775,146333.0,0.397,0.00686,0.0301,-12.712,0.0342,117.171,0.632,9.0,4.0,no
2ZFouwGYFHdk744GOA1eYM,0.192,0.583,201733.0,0.132,1.91e-05,0.258,-15.067,0.057,102.937,0.0695,9.0,4.0,no
6Q7LMY19dEluknzROGqXZ0,0.00712,0.813,162600.0,0.338,0.0592,0.148,-12.889,0.0534,140.888,0.698,9.0,4.0,no
2NMUpOxG1sKozLnsaVUUiX,0.198,0.89,181253.0,0.377,1.26e-05,0.0741,-12.112,0.0607,106.981,0.907,5.0,4.0,no
02QOaifjxo3MtcPb1CBkvL,0.0395,0.75,172760.0,0.384,3.46e-05,0.121,-12.143,0.0537,124.636,0.894,4.0,4.0,no
1RfFnxULH2Cskcezk1Cle1,0.25,0.873,155453.0,0.577,3.08e-05,0.12,-9.814,0.0353,117.744,0.969,1.0,4.0,no
6JwotAbv17ZbTiyYgeYCFK,0.668,0.546,204213.0,0.203,1.65e-06,0.0962,-16.588,0.0309,156.807,0.593,0.0,3.0,no
2dbfjsBbi3nt0a173iUumA,0.35,0.71,155560.0,0.291,0.0,0.128,-14.132,0.0338,101.517,0.856,5.0,4.0,no
1E23pSzCgHOHzqOWPZ2Xbj,0.508,0.65,182707.0,0.227,6.45e-05,0.219,-13.453,0.0284,96.09,0.537,4.0,3.0,no
6WkOHUrefUB7GyxkI6PwlF,0.754,0.58,169907.0,0.17,2.28e-06,0.11,-14.567,0.0421,144.893,0.529,10.0,4.0,no
24utgOrV4jdSTyIqglTmQ0,0.78,0.498,172907.0,0.128,0.0,0.0937,-13.953,0.0335,131.4,0.291,10.0,3.0,no
08nfJWWhABOoOrSZ8xlXSR,0.00481,0.524,172267.0,0.412,2.23e-06,0.145,-11.896,0.0642,178.743,0.789,0.0,4.0,no
6KlWm8xW5Xi3zjy5gDgY5i,0.54,0.522,142680.0,0.271,0.0,0.143,-12.051,0.0697,144.618,0.675,10.0,3.0,no
4cujryuKB8nzkypH3tZaf4,0.219,0.812,179427.0,0.5,0.0334,0.413,-12.969,0.0326,111.606,0.973,9.0,4.0,no
03tfEOG2xCLxotcRmS7FuQ,0.252,0.732,161573.0,0.394,6.19e-06,0.249,-9.867,0.0304,99.79,0.79,9.0,4.0,no
7xslaQmOHYvJqy6CEVVqkk,0.573,0.666,141000.0,0.549,1.84e-06,0.122,-8.672,0.0616,95.552,0.961,10.0,4.0,no
7f43wKlgpgg7vpYk2YuKAx,0.575,0.612,186440.0,0.136,0.0,0.234,-12.687,0.117,101.694,0.535,7.0,4.0,no
5Q2pqCVNsyls0ND7GYWyLc,0.495,0.388,195867.0,0.277,0.0,0.138,-13.15,0.028,141.75,0.4,9.0,3.0,no
4ZIfYjDfeSoKhHTTssKawx,0.212,0.598,140080.0,0.452,0.0,0.198,-11.081,0.0541,72.616,0.878,1.0,4.0,no
34xKCRhWeqa7YlLp6MftdK,0.294,0.593,149827.0,0.616,0.0,0.768,-9.904,0.107,129.167,0.816,0.0,4.0,no
6HfXYxYHUO1O9jWzDM2YF0,0.199,0.722,162667.0,0.4,5.28e-06,0.115,-9.866,0.0303,99.479,0.762,9.0,4.0,no
5xAmbiaVLlFe5ppHl0DGNu,0.817,0.699,192200.0,0.26,3.91e-05,0.0994,-11.799,0.0419,125.144,0.571,9.0,3.0,no
5fgbpF47grjp5o2myFGVKV,0.0753,0.521,153907.0,0.847,0.0,0.361,-8.722,0.0665,102.965,0.471,0.0,4.0,no
4qEmkMJIWXVx7OOWhBshun,0.0209,0.8,153640.0,0.522,4.39e-05,0.0794,-10.853,0.155,126.721,0.805,10.0,4.0,no
2PK7KRFkpFBZMlMLRRzNXC,0.276,0.387,242947.0,0.325,0.0,0.673,-11.551,0.0314,135.268,0.661,4.0,3.0,no
0ZOq6xPM4O3jitLWSQusKX,0.314,0.528,199493.0,0.294,4.75e-05,0.199,-11.469,0.0584,178.912,0.345,0.0,3.0,no
5cbl7dkINtQhWsUgrNpcII,0.063,0.746,139707.0,0.479,0.0,0.0974,-12.38,0.031,103.662,0.564,2.0,4.0,no
4SIZEoRvq28sQLyOpbjLUp,0.384,0.757,174880.0,0.643,0.0548,0.182,-9.682,0.138,147.397,0.76,4.0,4.0,no
36oWGr2QCJg0QXnGIpBT0k,0.445,0.423,257240.0,0.266,4.61e-06,0.143,-12.32,0.0613,82.81,0.256,5.0,3.0,no
2Ii5FUFeZPUeDB4Vz2PiVM,0.689,0.783,185240.0,0.259,0.00685,0.178,-13.142,0.0335,80.893,0.765,9.0,4.0,no
03p67O8vyCYxiQ9WVU06ZY,0.0423,0.693,167107.0,0.345,0.348,0.344,-11.191,0.0301,96.783,0.558,8.0,4.0,no
5p3LV8QGOvVYFFwBLzpPGY,0.705,0.599,223053.0,0.155,0.00311,0.17,-12.911,0.0303,134.202,0.284,4.0,3.0,no
4dqvPqrXtax9GQORdQZ1OL,0.133,0.812,164867.0,0.568,0.000286,0.084,-10.6,0.0856,123.736,0.921,0.0,4.0,no
7BFVelqZ9npZatmxN7vS96,0.724,0.5,176880.0,0.247,0.000374,0.0781,-13.41,0.0341,150.144,0.153,9.0,3.0,no
3a1lzNV3tQwr8Evn810g8M,0.204,0.707,131427.0,0.732,3.95e-05,0.0357,-8.44,0.0433,117.063,0.963,2.0,4.0,no
2Ro9awAQiMcGJvXQ5hWyfz,0.633,0.767,165067.0,0.703,0.02,0.122,-8.995,0.142,147.352,0.872,4.0,4.0,no
57MS6aSZoABW2of6JR00tm,0.847,0.688,191053.0,0.224,6.56e-05,0.3,-13.569,0.0466,123.459,0.521,9.0,3.0,no
0Y36dozo2msmZpk3NRMYmQ,0.468,0.75,166093.0,0.364,0.00418,0.186,-11.987,0.0308,97.974,0.881,10.0,4.0,no
2zatXLEiD7hOJYe0ol6xCP,0.192,0.583,201733.0,0.132,1.91e-05,0.258,-15.067,0.057,102.937,0.0695,9.0,4.0,no
3IVs4Jj3BJoWs0TGXmgQAs,0.198,0.89,181253.0,0.377,1.26e-05,0.0741,-12.112,0.0607,106.981,0.907,5.0,4.0,no
2fCOgrM5x9RhUC72ha3tHx,0.724,0.484,166827.0,0.312,1.65e-06,0.0601,-13.522,0.0535,205.981,0.598,2.0,4.0,no
216crR31j4heZpjSpBES4l,0.252,0.732,161573.0,0.394,6.19e-06,0.249,-9.867,0.0304,99.79,0.79,9.0,4.0,no
7tpc1ggN6AtgMr7wb33MJC,0.495,0.388,195867.0,0.277,0.0,0.138,-13.15,0.028,141.75,0.4,9.0,3.0,no
60TFY3fb7QTzUGCPg8pGrR,0.504,0.83,164386.0,0.687,0.0237,0.28,-13.398,0.0374,126.685,0.982,9.0,4.0,no
1ZjCYYikQJDi3mEzFB2X3J,0.735,0.821,174680.0,0.531,0.941,0.0989,-7.846,0.0321,136.793,0.882,10.0,4.0,no
3vuD4dq1bBaKNThOuCxUbq,0.76,0.694,148653.0,0.641,0.0,0.636,-7.223,0.059,111.849,0.869,4.0,4.0,no
7gmyxUiWkGVMu6aNA2P7F4,0.446,0.841,183960.0,0.65,0.0463,0.0475,-5.059,0.0369,104.544,0.958,4.0,4.0,no
2oIqAImwgiiIhuQYFkzvS4,0.289,0.658,178013.0,0.4,0.0,0.336,-10.139,0.0361,102.637,0.841,2.0,4.0,no
11HC9XwzSMSJXpkmbNH5Ot,0.131,0.191,170067.0,0.604,0.0,0.132,-6.338,0.0337,65.11,0.293,1.0,4.0,no
0aebD8Phxpok5MG7pbwey5,0.291,0.672,156680.0,0.818,4.95e-06,0.225,-5.825,0.06,114.949,0.727,0.0,4.0,no
5BkgIZq6tBOFHtbNS587te,0.383,0.716,164693.0,0.235,0.0907,0.119,-12.585,0.044,135.304,0.716,5.0,4.0,no
6VZqBcAjkpcTTSEKYCJxQH,0.104,0.59,141067.0,0.656,6.08e-06,0.356,-9.669,0.0707,80.201,0.965,5.0,4.0,no
5AoTuHE5P5bvC7BBppYnja,0.0723,0.744,142187.0,0.611,0.000532,0.0692,-6.386,0.0333,114.991,0.961,0.0,4.0,no
50uGbeaQIxKiSc7jvRTjWx,0.724,0.484,166827.0,0.312,1.65e-06,0.0601,-13.522,0.0535,205.981,0.598,2.0,4.0,no
2pBgtxhgqevCHEnJ7W5UKI,0.148,0.572,190533.0,0.769,0.000469,0.0807,-6.183,0.0899,124.094,0.792,11.0,4.0,no
69hLWO1dn5vR81gl3JSh1H,0.4,0.721,151400.0,0.574,0.000405,0.0327,-6.182,0.0316,113.815,0.828,1.0,4.0,no
